Date;Entry Point Type;Entry Point Province;Entry Point Name;Continent;Nationality;Foreign Tourist Total
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Yemeni;5
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Other Asian;362
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;French;46
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;German;18
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Dutch;20
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;British;18
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Russian;18
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Other European;54
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;American;20
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Canadian;12
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Brazilian;3
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Mexican;0
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Other American;3
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Australian;134
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;New Zealander;3
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Papua New Guinean;0
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Other Oceanian;0
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Africa;South African;10
31/01/2020;Air Entry Point;Sumatera Barat;Minangkabau Airport;Africa;Other African;1
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Malaysian;1755
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Filipino;11
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Singaporean;321
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Thai;29
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Vietnamese;4
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Hong Konger;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Indian;92
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Japanese;7
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;South Korean;34
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Taiwanese;20
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Chinese;81
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Timorese;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Saudi Arabian;9
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Kuwaiti;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Egyptian;5
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Yemeni;1
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Other Asian;641
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;French;4
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;German;7
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Dutch;8
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;British;12
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Russian;2
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Other European;53
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;American;14
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Canadian;7
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Brazilian;7
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Mexican;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Other American;1
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Australian;65
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;New Zealander;9
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Papua New Guinean;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Other Oceanian;0
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Africa;South African;8
31/01/2020;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Africa;Other African;5
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Malaysian;2887
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Filipino;4
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Singaporean;36
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Thai;18
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Vietnamese;1
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Hong Konger;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Indian;10
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Japanese;33
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;South Korean;15
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Taiwanese;10
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Chinese;167
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Timorese;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Saudi Arabian;3
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Kuwaiti;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Egyptian;3
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Yemeni;2
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Other Asian;337
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;French;44
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;German;46
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Dutch;6
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;British;44
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Russian;19
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Other European;152
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;American;38
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Canadian;16
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Brazilian;1
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Mexican;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Other American;1
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Australian;74
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;New Zealander;1
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Papua New Guinean;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Other Oceanian;0
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Africa;South African;3
31/01/2020;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Africa;Other African;5
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Malaysian;849
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Filipino;20
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Singaporean;279
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Thai;11
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Vietnamese;3
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Hong Konger;0
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Indian;77
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Japanese;22
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;South Korean;36
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Taiwanese;13
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Chinese;113
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Timorese;1
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Saudi Arabian;3
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Kuwaiti;0
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Egyptian;3
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Yemeni;9
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Other Asian;553
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;French;13
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;German;10
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Dutch;21
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;British;25
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Russian;5
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Other European;38
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;American;63
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Canadian;8
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Brazilian;2
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Mexican;0
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;America;Other American;3
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;Australian;51
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;New Zealander;3
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;Papua New Guinean;0
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Oceania;Other Oceanian;0
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Africa;South African;1
31/01/2020;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Africa;Other African;4
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Malaysian;1154
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Filipino;17
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Singaporean;18
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Thai;1
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Vietnamese;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Hong Konger;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Indian;16
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Japanese;5
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;South Korean;8
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Taiwanese;79
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Chinese;134
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Timorese;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Saudi Arabian;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Kuwaiti;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Egyptian;1
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Yemeni;1
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Asia;Other Asian;357
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;French;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;German;8
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;Dutch;4
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;British;3
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;Russian;3
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Europe;Other European;15
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;America;American;11
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Canadian;7
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Brazilian;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Mexican;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;America;Other American;2
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;Australian;30
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;New Zealander;5
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;Papua New Guinean;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Oceania;Other Oceanian;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Africa;South African;0
31/01/2020;Air Entry Point;Kalimantan Barat;Supadio Airport;Africa;Other African;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Malaysian;765
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Filipino;6
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Singaporean;57
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Thai;5
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Vietnamese;4
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Hong Konger;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Indian;3
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Japanese;8
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;South Korean;2
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Taiwanese;4
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Chinese;34
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Timorese;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Saudi Arabian;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Kuwaiti;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Egyptian;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Yemeni;1
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Asia;Other Asian;198
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Europe;French;47
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Europe;German;33
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Europe;Dutch;15
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Europe;British;12
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Europe;Russian;3
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Europe;Other European;73
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;America;American;43
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;America;Canadian;2
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;America;Brazilian;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;America;Mexican;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;America;Other American;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Oceania;Australian;22
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Oceania;New Zealander;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Oceania;Papua New Guinean;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Oceania;Other Oceanian;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Africa;South African;0
31/01/2020;Air Entry Point;Sulawesi Selatan;Sultan Hasanuddin Airport;Africa;Other African;1
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Malaysian;623
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Filipino;4
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Singaporean;209
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Thai;14
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Vietnamese;6
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Hong Konger;0
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Indian;12
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Japanese;5
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;South Korean;30
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Taiwanese;30
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Chinese;70
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Timorese;0
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Saudi Arabian;0
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Kuwaiti;0
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Egyptian;0
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Emirati;0
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Yemeni;1
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Asia;Other Asian;180
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Europe;French;2
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Europe;German;5
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Europe;Dutch;3
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Europe;British;3
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Europe;Russian;8
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;Europe;Other European;13
31/01/2020;Air Entry Point;Sumatera Selatan;Sultan Mahmud Badaruddin II Airport;America;American;10
