Tanggal;Jenis Pintu Masuk;Provinsi Pintu Masuk;Nama Pintu Masuk;Benua;Kebangsaan;Jumlah Wisatawan Mancanegara
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Belanda;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Inggris;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Rusia;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Eropa;Eropa Lainnya;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Amerika Serikat;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Kanada;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Brasil;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Meksiko;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Amerika;Amerika Lainnya;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Australia;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Selandia Baru;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Papua Nugini;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Oseania;Oseania Lainnya;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Afrika;Afrika Selatan;0
31/10/2023;Pintu Udara;Sumatera Selatan;Bandara Sultan Mahmud Badaruddin II;Afrika;Afrika Lainnya;0
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Malaysia;11991
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Filipina;1655
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Singapura;44782
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Thailand;210
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Vietnam;1483
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Hong Kong;0
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;India;2883
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Jepang;623
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Korea Selatan;541
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Taiwan;368
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Tiongkok;2044
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Timor Leste;1
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Arab Saudi;10
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Kuwait;0
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Mesir;14
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Uni Emirat Arab;4
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Yaman;0
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Asia;Asia Lainnya;8929
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Eropa;Prancis;241
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Eropa;Jerman;336
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Eropa;Belanda;191
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Eropa;Inggris;755
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Eropa;Rusia;37
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Eropa;Eropa Lainnya;696
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Amerika;Amerika Serikat;656
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Amerika;Kanada;156
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Amerika;Brasil;53
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Amerika;Meksiko;27
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Amerika;Amerika Lainnya;39
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Oseania;Australia;757
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Oseania;Selandia Baru;104
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Oseania;Papua Nugini;0
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Oseania;Oseania Lainnya;5
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Afrika;Afrika Selatan;31
31/10/2023;Pintu Laut;Kepulauan Riau;Batam;Afrika;Afrika Lainnya;24
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Malaysia;1069
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Filipina;524
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Singapura;5876
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Thailand;38
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Vietnam;50
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Hong Kong;100
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;India;1019
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Jepang;467
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Korea Selatan;508
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Taiwan;188
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Tiongkok;2357
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Timor Leste;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Arab Saudi;6
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Kuwait;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Mesir;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Yaman;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Asia;Asia Lainnya;318
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Prancis;577
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Jerman;433
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Belanda;112
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Inggris;906
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Rusia;60
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Eropa;Eropa Lainnya;805
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Amerika Serikat;423
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Kanada;103
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Brasil;38
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Meksiko;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Amerika;Amerika Lainnya;10
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Australia;706
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Selandia Baru;109
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Papua Nugini;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Oseania;Oseania Lainnya;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Afrika;Afrika Selatan;23
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Uban;Afrika;Afrika Lainnya;11
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Malaysia;536
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Filipina;46
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Singapura;2048
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Thailand;16
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Vietnam;11
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Hong Kong;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;India;121
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Jepang;32
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Korea Selatan;27
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Taiwan;279
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Tiongkok;1289
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Timor Leste;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Arab Saudi;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Kuwait;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Mesir;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Yaman;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Asia;Asia Lainnya;402
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Prancis;28
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Jerman;31
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Belanda;7
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Inggris;56
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Rusia;6
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Eropa;Eropa Lainnya;59
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Amerika Serikat;18
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Kanada;6
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Brasil;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Meksiko;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Amerika;Amerika Lainnya;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Australia;38
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Selandia Baru;2
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Papua Nugini;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Oseania;Oseania Lainnya;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Afrika;Afrika Selatan;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Pinang;Afrika;Afrika Lainnya;2
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Malaysia;2330
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Filipina;5
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Singapura;992
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Thailand;30
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Vietnam;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Hong Kong;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;India;83
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Jepang;2
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Korea Selatan;2
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Taiwan;6
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Tiongkok;34
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Timor Leste;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Arab Saudi;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Kuwait;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Mesir;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Yaman;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Asia;Asia Lainnya;774
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Prancis;7
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Jerman;1
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Belanda;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Inggris;5
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Rusia;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Eropa;Eropa Lainnya;20
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Amerika Serikat;2
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Kanada;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Brasil;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Meksiko;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Amerika;Amerika Lainnya;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Oseania;Australia;3
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Oseania;Selandia Baru;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Oseania;Papua Nugini;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Oseania;Oseania Lainnya;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Afrika;Afrika Selatan;0
31/10/2023;Pintu Laut;Kepulauan Riau;Tanjung Balai Karimun;Afrika;Afrika Lainnya;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Malaysia;6
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Filipina;8
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Singapura;11
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Thailand;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Vietnam;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Hong Kong;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;India;1
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Jepang;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Korea Selatan;5
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Taiwan;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Tiongkok;9
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Timor Leste;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Arab Saudi;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Kuwait;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Mesir;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Yaman;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Asia;Asia Lainnya;2
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Eropa;Prancis;9
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Eropa;Jerman;18
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Eropa;Belanda;12
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Eropa;Inggris;1126
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Eropa;Rusia;2
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Eropa;Eropa Lainnya;51
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Amerika;Amerika Serikat;536
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Amerika;Kanada;192
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Amerika;Brasil;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Amerika;Meksiko;13
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Amerika;Amerika Lainnya;5
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Oseania;Australia;548
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Oseania;Selandia Baru;34
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Oseania;Papua Nugini;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Oseania;Oseania Lainnya;0
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Afrika;Afrika Selatan;3
31/10/2023;Pintu Laut;Bali;Tanjung Benoa;Afrika;Afrika Lainnya;5
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Malaysia;45
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Filipina;10
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Singapura;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Thailand;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Vietnam;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Hong Kong;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;India;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Jepang;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Korea Selatan;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Taiwan;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Tiongkok;10
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Timor Leste;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Arab Saudi;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Kuwait;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Mesir;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Yaman;0
31/10/2023;Pintu Darat;Papua;Jayapura;Asia;Asia Lainnya;13
31/10/2023;Pintu Darat;Papua;Jayapura;Eropa;Prancis;0
31/10/2023;Pintu Darat;Papua;Jayapura;Eropa;Jerman;0
31/10/2023;Pintu Darat;Papua;Jayapura;Eropa;Belanda;1
31/10/2023;Pintu Darat;Papua;Jayapura;Eropa;Inggris;0
31/10/2023;Pintu Darat;Papua;Jayapura;Eropa;Rusia;1
31/10/2023;Pintu Darat;Papua;Jayapura;Eropa;Eropa Lainnya;1
31/10/2023;Pintu Darat;Papua;Jayapura;Amerika;Amerika Serikat;2
31/10/2023;Pintu Darat;Papua;Jayapura;Amerika;Kanada;0
31/10/2023;Pintu Darat;Papua;Jayapura;Amerika;Brasil;0
31/10/2023;Pintu Darat;Papua;Jayapura;Amerika;Meksiko;1
31/10/2023;Pintu Darat;Papua;Jayapura;Amerika;Amerika Lainnya;1
31/10/2023;Pintu Darat;Papua;Jayapura;Oseania;Australia;2
31/10/2023;Pintu Darat;Papua;Jayapura;Oseania;Selandia Baru;0
31/10/2023;Pintu Darat;Papua;Jayapura;Oseania;Papua Nugini;9086
31/10/2023;Pintu Darat;Papua;Jayapura;Oseania;Oseania Lainnya;1
31/10/2023;Pintu Darat;Papua;Jayapura;Afrika;Afrika Selatan;0
31/10/2023;Pintu Darat;Papua;Jayapura;Afrika;Afrika Lainnya;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Malaysia;3
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Filipina;72
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Singapura;2
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Thailand;3
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Vietnam;8
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Hong Kong;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;India;7
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Jepang;7
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Korea Selatan;7
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Taiwan;4
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Tiongkok;31
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Timor Leste;8756
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Arab Saudi;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Kuwait;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Mesir;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Yaman;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Asia;Asia Lainnya;642
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Eropa;Prancis;1
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Eropa;Jerman;8
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Eropa;Belanda;4
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Eropa;Inggris;9
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Eropa;Rusia;3
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Eropa;Eropa Lainnya;81
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Amerika;Amerika Serikat;1
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Amerika;Kanada;1
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Amerika;Brasil;5
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Amerika;Meksiko;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Amerika;Amerika Lainnya;2
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Oseania;Australia;39
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Oseania;Selandia Baru;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Oseania;Papua Nugini;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Oseania;Oseania Lainnya;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Afrika;Afrika Selatan;0
31/10/2023;Pintu Darat;Nusa Tenggara Timur;Atambua;Afrika;Afrika Lainnya;4
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Malaysia;1391
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Filipina;9
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Singapura;48
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Thailand;2
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Vietnam;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Hong Kong;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;India;1
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Jepang;1
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Korea Selatan;2
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Taiwan;22
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Tiongkok;9
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Timor Leste;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Arab Saudi;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Kuwait;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Mesir;1
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Uni Emirat Arab;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Yaman;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Asia;Asia Lainnya;763
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Eropa;Prancis;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Eropa;Jerman;2
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Eropa;Belanda;5
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Eropa;Inggris;4
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Eropa;Rusia;1
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Eropa;Eropa Lainnya;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Amerika;Amerika Serikat;5
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Amerika;Kanada;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Amerika;Brasil;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Amerika;Meksiko;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Amerika;Amerika Lainnya;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Oseania;Australia;8
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Oseania;Selandia Baru;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Oseania;Papua Nugini;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Oseania;Oseania Lainnya;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Afrika;Afrika Selatan;0
31/10/2023;Pintu Darat;Kalimantan Barat;Entikong;Afrika;Afrika Lainnya;0
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Malaysia;1134
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Filipina;1
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Singapura;5
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Thailand;1
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Vietnam;2
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Hong Kong;0
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;India;0
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Jepang;0
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Korea Selatan;3
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Taiwan;28
31/10/2023;Pintu Darat;Kalimantan Barat;Aruk;Asia;Tiongkok;15
